Date,ActiveCases,Deaths1M,NewCases,NewDeaths,SeriousCritical,Tests1M,TotCases1M,TotDeaths1M,TotalCases,TotalDeaths,TotalRecovered,TotalTests,Country_Region,Province_State
2020-04-13,0.15902012145525493,7.280594099694294e-05,0.013026053534320226,,0.016944464337248912,,0.008362040955510882,,2.573887855195408,0.11478008861567915,2.5218950552652912,,China,Shandong
2020-04-14,0.15902012145525493,7.280594099694294e-05,,,0.016944464337248912,,0.008362040955510882,,2.573887855195408,0.11478008861567915,2.5218950552652912,,China,Shandong
2020-02-16,,,0.000554541894427232,5.200600149268946e-06,0.5275207951464369,,,,1.6529580540575224,0.008626903408509565,0.4707326464006276,,China,Shanghai
2020-02-17,,,0.1208548403104391,0.0005511131585173518,0.5337503442544074,,,,1.6891117580894344,0.009168130770712369,0.5295586211139481,,China,Shanghai
2020-02-18,,,0.11188741543470626,0.0005199261821961351,0.550812753531475,,,,1.7106837343314238,0.009678162697402197,0.5950190527292825,,China,Shanghai
2020-02-19,,,0.10424928572529277,0.0014343402156635691,0.5607193356674223,,,,1.7303041755683044,0.020650172002911086,0.6595672964919227,,China,Shanghai
2020-02-20,,,0.00037649082072019677,2.080223832159347e-05,0.5620073996889714,,,,1.7370898639617365,0.021811003247612523,0.7171254209793925,,China,Shanghai
2020-02-21,,,0.07935865841229303,0.0012265922547416673,0.5620073996889714,,,,1.7514587713833274,0.022990818377271655,0.775612847937211,,China,Shanghai
2020-02-22,,,0.05074839044982443,0.001699156286873349,0.5437513896762348,,,,1.7582682244541432,0.03593292698099614,0.8442598455247601,,China,Shanghai
2020-02-23,,,0.0402223450720632,0.0015433906204265332,0.5437513896762348,,,,1.765284349563744,0.037421884159049755,0.8993760400980275,,China,Shanghai
2020-02-24,,,0.025419966736731192,0.0023531072638571016,0.5437513896762348,,,,1.7696378572391858,0.039658668926749074,0.9462264936102671,,China,Shanghai
2020-02-26,,,0.0005697536490949752,,0.4406831866734216,,,,1.782364568567028,0.041486412173287995,1.0656836570212902,,China,Shanghai
2020-02-27,,,0.0012024327657872403,3.120319520972093e-05,0.42428823251178793,,,,1.787051813033947,0.04196526771770892,1.1271281711032815,,China,Shanghai
2020-02-28,,,0.0005064637162954575,,0.4078306006259001,,,,1.7904181494503482,0.04257846646565747,1.1964877745356812,,China,Shanghai
2020-02-29,1.2091355056712623,,0.0003798718325819166,,0.3956269565356799,,,,1.7948995632756028,0.043280939348452875,1.2495463155531175,,China,Shanghai
2020-03-01,1.165167966315892,,0.00025326392133437646,,0.382797632025385,,,,1.8008890308636696,0.04380373707498746,1.2993266796387826,,China,Shanghai
2020-03-02,1.1138495190181936,,,,0.37172466878615773,,,,1.802957590730146,0.04443073378140279,1.3447182072682293,,China,Shanghai
